날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-08-17,21100,22000,21050,1259297,4.761904761904762,59.6181926470527,21015.321892157885,20358.96968794239,4541541300,-421283250,-8763964350,4643706300,0,22000
2017-08-18,21800,22150,21600,795881,0.0,59.6181926470527,21109.100759571418,20412.77396046887,3397480900,138023600,-2569013200,-966491300,0,22000
2017-08-21,22200,23000,22100,1818465,3.6363636363636362,65.07883221761736,21270.13878246938,20491.043666683006,3560028100,-38236950,-7036062600,3514271450,0,22800
2017-08-22,22900,23200,22700,778915,0.8771929824561403,66.30553954058206,21434.88746985325,20573.304530070447,3869549550,-68304700,-4493742350,692497500,0,23000
2017-08-23,23300,23450,22850,903043,0.8695652173913043,67.53373969945676,21602.99342510532,20659.425693018955,3941488650,-17737850,-6003848000,2080097200,0,23200
2017-08-24,23250,23950,23200,1134108,2.3706896551724137,70.69703401466664,21807.47024176196,20760.755998165874,609092250,-112084050,-8263613350,7766605150,0,23750
2017-08-25,23850,24200,23600,880277,-0.21052631578947367,70.02903248194092,21987.71117111796,20857.12465396371,791395900,-3619300,-2913319150,2125542550,0,23700
2017-08-28,23850,23900,22900,864295,-1.2658227848101267,65.99951588726378,22122.214869106727,20940.497616128832,781448450,5786800,-1639398300,852163050,0,23400
2017-08-29,23100,23600,22900,795132,-1.7094017094017095,60.96263187143283,22205.813453001323,21008.022284452476,55628300,11439600,838625200,-905693100,0,23000
2017-08-30,23200,23500,23050,480711,1.5217391304347827,63.58162579591875,22314.78360033453,21084.80843906059,-907862500,-8730300,-541365900,1457958700,0,23350
2017-08-31,23300,23350,22550,814271,-1.7130620985010707,58.732029375301025,22375.28040030267,21145.962260730732,901198800,-67698150,-2730531100,1897030450,0,22950
2017-09-01,23100,23300,22800,383307,0.4357298474945534,59.562422588820404,22439.539409797653,21208.389727592017,-304886650,0,-357877350,662764000,0,23050
2017-09-04,22350,22800,22350,533567,-2.1691973969631237,53.73976647942354,22450.0594660074,21252.37694963818,160860250,-113528900,-79450950,32119600,0,22550
2017-09-05,22650,23200,22500,596285,2.4390243902439024,58.540922215533456,22511.958564482884,21312.954754568076,813095850,-20530000,-464721600,-327844250,0,23100
2017-09-06,22950,23050,22550,479160,-1.7316017316017316,54.14005138720785,22529.867272627373,21358.431647860925,68106750,-74630000,3595887600,-3589364350,0,22700
2017-09-07,22850,22950,22600,388990,0.0,54.14005138720785,22546.070389520006,21402.417495472044,-529533200,57941300,1215643400,-744051500,0,22700
2017-09-08,22750,23050,22000,755713,-2.4229074889867843,48.3444590226991,22508.34940004191,21426.928397259842,35721250,-22266100,-797940750,784485600,0,22150
2017-09-11,22400,22550,22100,476861,1.1286681715575622,50.91649330613152,22498.030409561725,21458.832384234927,12950150,23844100,-147779050,110984800,0,22400
2017-09-12,22550,23450,22450,1047206,4.464285714285714,59.58504614772633,22583.93227531775,21522.477224096074,651085600,53327100,-3332942900,2628530200,0,23400
2017-09-13,23650,24000,23450,1004651,0.8547008547008548,61.066043350543325,22680.700630049396,21590.59272494538,237839950,-68320400,-1679550350,1510030800,0,23600
2017-09-14,23700,23700,23200,483762,-0.6355932203389831,59.310585881573644,22753.967236711356,21651.556897897994,-1716686300,-27624100,1377182400,367128000,0,23450
2017-09-15,23250,23450,22900,664069,0.0,59.310585881573644,22820.256071310272,21710.522245507895,-578718050,22447500,-714998500,1271269050,0,23450
2017-09-18,23600,23850,23200,564992,0.0,59.310585881573644,22880.231683566435,21767.554303032226,-1086882350,112974450,901555000,72352900,0,23450
2017-09-19,23550,23600,23000,452008,-1.0660980810234542,55.9618172795853,22910.68580894106,21814.519735719692,-517542650,-153018800,-703921800,1374483250,0,23200
2017-09-20,23600,25000,23550,2641207,7.112068965517242,68.57359373896314,23095.38239856572,21914.04367881085,-1115179900,997324100,-9722991000,9840846800,0,24850
2017-09-21,24850,24900,24150,858435,-1.2072434607645874,64.93250687887596,23233.917408226127,22000.468476226884,371802400,253215150,381681550,-1006699100,0,24550
