날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2015-03-03,26533,26999,26016,411052,0.0,62.23407968895091,25507.34087480895,,364934200.0,-77470650.0,1592351950.0,-1879815500.0,0.0,26689
2015-03-04,26792,27413,26637,455524,1.3563640451122185,64.33033267953033,25654.35602958905,,1242503350.0,-167772200.0,880427200.0,-1955158350.0,0.0,27051
2015-03-05,27310,27310,26741,252556,-0.9537540201840966,61.701661286164686,25762.79831248533,,-52576300.0,-56339800.0,952167550.0,-843251450.0,0.0,26793
2015-03-06,26895,27568,26068,624625,-1.9333407979696189,56.69275611728381,25811.579425581964,,-3456813500.0,-273064400.0,4547602250.0,-817724350.0,0.0,26275
2015-03-09,25862,26275,25603,358528,-1.5718363463368221,52.99859936468412,25816.381385050347,,-1082838300.0,59990000.0,1606704700.0,-583856400.0,0.0,25862
2015-03-10,26275,26482,25603,296800,-0.8004021344056916,51.197885329859396,25801.011729331265,,-510046200.0,-4702500.0,1945626550.0,-1430877850.0,0.0,25655
2015-03-11,25344,26068,25292,306353,-0.8068602611576692,49.39066977430515,25767.39156463305,,-1032636100.0,-146295600.0,1315013100.0,-136081400.0,0.0,25448
2015-03-12,25551,25706,24672,563958,-3.049355548569632,43.23010805318762,25663.06855847752,,-571787450.0,103249050.0,2106201250.0,-1637662850.0,0.0,24672
2015-03-13,24827,25085,24413,454057,0.0,43.23010805318762,25568.681076717756,,-226056200.0,-16166000.0,1406895300.0,-1164673100.0,0.0,24672
2015-03-16,24620,24620,23586,579441,-3.5627431906614784,37.14374797922962,25399.568593220825,,103840800.0,160468050.0,1173231300.0,-1437540150.0,0.0,23793
2015-03-17,23948,24258,23844,643832,0.8700037826251419,39.31070148108461,25266.276346247414,,-484180850.0,46269450.0,6239993750.0,-5802082350.0,0.0,24000
2015-03-18,24258,24517,24000,317288,0.0,39.31070148108461,25145.678598985756,,-220745550.0,69600.0,1351945950.0,-1131270000.0,0.0,24000
2015-03-19,24309,24361,23533,650337,-1.5125,36.7350483619105,25001.994922891878,,-2278474150.0,413558350.0,4470341850.0,-2605426050.0,0.0,23637
2015-03-20,23637,23948,23327,510223,0.6599822312476202,38.597001789005986,24886.85254928313,,14889250.0,-256336700.0,545388300.0,-303940850.0,0.0,23793
2015-03-23,24050,25085,23740,697012,4.99726810406422,50.544171983311195,24895.914211256164,,220717300.0,-88768800.0,-627542550.0,495594050.0,0.0,24982
2015-03-24,24930,24982,24517,318167,-1.0327435753742695,48.34601507069955,24879.54142923177,,25643150.0,8281900.0,1362907900.0,-1396832950.0,0.0,24724
2015-03-25,24930,25603,24827,585099,2.301407539233134,53.18192699730947,24918.9184359716,,259691200.0,1083500.0,966448300.0,-1227223000.0,0.0,25293
2015-03-26,25085,25602,24827,372531,-1.023998734827818,50.84834248899042,24929.878584926686,,-165345650.0,-9630000.0,1001365150.0,-826389500.0,0.0,25034
2015-03-27,25085,25137,24516,338866,-1.4460333945833665,47.698031627565996,24905.318719695573,,1499180550.0,9540000.0,-453671200.0,-1055049350.0,0.0,24672
